Unique Key,Created Date,Closed Date,Agency,Agency Name,Problem (formerly Complaint Type),Problem Detail (formerly Descriptor),Additional Details,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Council District,Police Precinct,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
58110106,2023-07-05 10:23:31,07/15/2023 12:42:14 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Traffic Sign or Signal Blocked,Sign,Street,11234,2118 EAST   74 STREET,EAST   74 STREET,AVENUE U,AVENUE V,AVENUE U,AVENUE V,ADDRESS,BROOKLYN,EAST   74 STREET,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",07/15/2023 12:42:17 PM,18 BROOKLYN,46.0,Precinct 63,3084330046.0,BROOKLYN,"1,010,677","165,451",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62076183047,-73.90480541728,POINT (-73.904805417277 40.620761830475)
58089670,2023-07-04 19:04:27,12/16/2024 09:20:41 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1760 EAST   52 STREET,EAST   52 STREET,AVENUE O,FILLMORE AVENUE,AVENUE O,FILLMORE AVENUE,ADDRESS,BROOKLYN,EAST   52 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 09:20:44 AM,18 BROOKLYN,46.0,Precinct 63,3084910042.0,BROOKLYN,"1,005,169","163,795",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61623117356,-73.92465129719,POINT (-73.924651297186 40.616231173559)
58096359,2023-07-04 18:27:29,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,1931 SCHENECTADY AVENUE,SCHENECTADY AVENUE,AVENUE K,FLATLANDS AVENUE,AVENUE K,FLATLANDS AVENUE,ADDRESS,BROOKLYN,SCHENECTADY AVENUE,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",07/31/2023 07:33:50 AM,18 BROOKLYN,45.0,Precinct 63,3078270040.0,BROOKLYN,"1,003,558","167,005",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62504560907,-73.93044481765,POINT (-73.930444817653 40.625045609072)
58090780,2023-07-04 13:15:31,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,2019 ROYCE STREET,ROYCE STREET,AVENUE T,AVENUE U,AVENUE T,AVENUE U,ADDRESS,BROOKLYN,ROYCE STREET,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",08/11/2023 10:22:15 AM,18 BROOKLYN,46.0,Precinct 63,3084160024.0,BROOKLYN,"1,010,342","166,197",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62281043654,-73.9060092604,POINT (-73.9060092604 40.622810436542)
58091490,2023-07-04 11:15:42,12/27/2024 07:54:35 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1578 EAST   31 STREET,EAST   31 STREET,KINGS HIGHWAY,AVENUE P,KINGS HIGHWAY,AVENUE P,ADDRESS,BROOKLYN,EAST   31 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/27/2024 07:54:40 AM,18 BROOKLYN,45.0,Precinct 63,3076920001.0,BROOKLYN,"1,000,132","163,145",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61445751897,-73.94279572448,POINT (-73.942795724484 40.614457518968)
58084292,2023-07-03 06:32:58,07/11/2023 09:52:19 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1225 EAST   68 STREET,EAST   68 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   68 STREET,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",07/11/2023 09:52:25 AM,18 BROOKLYN,46.0,Precinct 63,3083550029.0,BROOKLYN,"1,007,466","166,672",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62412221496,-73.91636778286,POINT (-73.916367782856 40.624122214964)
58059324,2023-06-30 11:51:16,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Power Lines,Power Lines,Street,11234,7319 AVENUE U,AVENUE U,EAST   73 STREET,EAST   74 STREET,EAST   73 STREET,EAST   74 STREET,ADDRESS,BROOKLYN,AVENUE U,,In Progress,,"NYC Parks created a work order for the tree condition and  expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",09/23/2024 09:06:50 AM,18 BROOKLYN,46.0,Precinct 63,3084140004.0,BROOKLYN,"1,010,394","165,498",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62089167523,-73.90582464897,POINT (-73.905824648968 40.620891675231)
58059675,2023-06-30 10:00:03,07/11/2023 09:52:18 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1225 EAST   68 STREET,EAST   68 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   68 STREET,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",07/11/2023 09:52:25 AM,18 BROOKLYN,46.0,Precinct 63,3083550029.0,BROOKLYN,"1,007,466","166,672",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62412221496,-73.91636778286,POINT (-73.916367782856 40.624122214964)
58048381,2023-06-29 18:43:50,12/27/2024 10:19:29 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1306 EAST   70 STREET,EAST   70 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   70 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/27/2024 10:19:34 AM,18 BROOKLYN,46.0,Precinct 63,3083690379.0,BROOKLYN,"1,008,413","166,663",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62409497959,-73.91295638939,POINT (-73.912956389395 40.624094979586)
58045473,2023-06-29 13:04:22,12/16/2024 08:44:55 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1701 EAST   51 STREET,EAST   51 STREET,AVENUE N,AVENUE O,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,EAST   51 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 08:44:59 AM,18 BROOKLYN,46.0,Precinct 63,3078960040.0,BROOKLYN,"1,004,845","164,642",PHONE,Unspecified,BROOKLYN,,,,,,,,40.61855677107,-73.92581573716,POINT (-73.925815737161 40.618556771073)
58043146,2023-06-29 12:56:57,12/16/2024 09:37:51 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1019 EAST   53 STREET,EAST   53 STREET,GLENWOOD ROAD,AVENUE H,GLENWOOD ROAD,AVENUE H,ADDRESS,BROOKLYN,EAST   53 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/16/2024 09:37:55 AM,18 BROOKLYN,45.0,Precinct 63,3077370028.0,BROOKLYN,"1,004,906","170,366",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63426780122,-73.92557849518,POINT (-73.925578495176 40.634267801225)
58049639,2023-06-29 10:06:28,12/17/2023 09:01:38 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1302 EAST   70 STREET,EAST   70 STREET,AVENUE M,AVENUE N,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,EAST   70 STREET,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",12/17/2023 09:01:45 AM,18 BROOKLYN,46.0,Precinct 63,3083690378.0,BROOKLYN,"1,008,374","166,710",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62422409097,-73.91309671303,POINT (-73.913096713028 40.624224090967)
58049385,2023-06-29 09:30:21,,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,AVENUE T,AVENUE T,AVENUE T,EAST   58 STREET,AVENUE T,EAST   58 STREET,INTERSECTION,,,,In Progress,,"NYC Parks created a work order for the tree condition and expects to address the issue within 120 days from the date of the tree assessment, barring any weather-related requests.   NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.",11/08/2023 12:00:22 PM,18 BROOKLYN,46.0,Precinct 63,,BROOKLYN,"1,006,841","163,409",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.61516757856,-73.91863017073,POINT (-73.918630170728 40.615167578555)
58037739,2023-06-28 17:55:48,12/26/2024 11:37:04 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,672 EAST   57 STREET,EAST   57 STREET,FOSTER AVENUE,FARRAGUT ROAD,FOSTER AVENUE,FARRAGUT ROAD,ADDRESS,BROOKLYN,EAST   57 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",12/26/2024 11:37:10 AM,18 BROOKLYN,45.0,Precinct 63,3079740074.0,BROOKLYN,"1,005,907","171,190",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63652711427,-73.92196934946,POINT (-73.921969349458 40.636527114266)
58033376,2023-06-28 16:38:26,01/03/2024 01:03:39 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,5222 AVENUE I,AVENUE I,EAST   52 STREET,EAST   53 STREET,EAST   52 STREET,EAST   53 STREET,ADDRESS,BROOKLYN,AVENUE I,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,01/03/2024 01:03:43 PM,18 BROOKLYN,46.0,Precinct 63,3077780046.0,BROOKLYN,"1,004,824","169,044",PHONE,Unspecified,BROOKLYN,,,,,,,,40.63063938335,-73.92587796317,POINT (-73.925877963174 40.630639383346)
58032155,2023-06-28 12:49:05,11/17/2023 10:18:53 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,2475 FLATBUSH AVENUE,FLATBUSH AVENUE,EAST   53 STREET,AVENUE U,EAST   53 STREET,AVENUE U,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,"The Service Request submitted did not have sufficient location or complaint information for NYC Parks to respond.  Please submit a new Service Request with adequate site details, including a full street address and descriptive location information.",11/17/2023 10:19:00 AM,18 BROOKLYN,46.0,Precinct 63,3085430003.0,BROOKLYN,"1,005,695","161,551",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61007060124,-73.92276381145,POINT (-73.922763811451 40.610070601243)
58038948,2023-06-28 11:09:35,09/16/2024 12:15:39 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Blocking Street,,Street,11234,1441 EAST   54 STREET,EAST   54 STREET,AVENUE L,AVENUE M,AVENUE L,AVENUE M,ADDRESS,BROOKLYN,EAST   54 STREET,,Closed,,"Under NYC Parksâ Tree Risk Management Program, work is prioritized to address the conditions with the highest risk first.  NYC Parks determined that the issue will be addressed in the next pruning cycle through the routine block pruning program.  For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   To learn more about the trees in your neighborhood, visit the NYC Tree Map at nyc.gov/parks/treemap.",09/16/2024 12:15:44 PM,18 BROOKLYN,46.0,Precinct 63,3078520023.0,BROOKLYN,"1,005,527","166,107",UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.62257627777,-73.92335452162,POINT (-73.923354521615 40.622576277769)
58033478,2023-06-28 10:21:08,08/18/2023 02:40:33 PM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,1286 EAST   55 STREET,EAST   55 STREET,AVENUE K,AVENUE L,AVENUE K,AVENUE L,ADDRESS,BROOKLYN,EAST   55 STREET,,Closed,,NYC Parks performed the work necessary to correct the condition.,08/18/2023 02:40:39 PM,18 BROOKLYN,46.0,Precinct 63,3078340057.0,BROOKLYN,"1,005,699","167,106",PHONE,Unspecified,BROOKLYN,,,,,,,,40.62531790786,-73.92273175733,POINT (-73.922731757329 40.625317907862)
58020549,2023-06-27 13:19:05,10/18/2023 09:54:39 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,2209 EAST   57 PLACE,EAST   57 PLACE,STRICKLAND AVENUE,MILL AVENUE,STRICKLAND AVENUE,MILL AVENUE,ADDRESS,BROOKLYN,EAST   57 PLACE,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,10/18/2023 09:54:44 AM,18 BROOKLYN,46.0,Precinct 63,3086440046.0,BROOKLYN,"1,008,289","161,352",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60951772984,-73.91342199012,POINT (-73.913421990118 40.609517729839)
58028917,2023-06-27 12:54:33,10/18/2023 09:54:43 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Hitting Building,,Street,11234,2209 EAST   57 PLACE,EAST   57 PLACE,STRICKLAND AVENUE,MILL AVENUE,STRICKLAND AVENUE,MILL AVENUE,ADDRESS,BROOKLYN,EAST   57 PLACE,,Closed,,NYC Parks visited the site and inspected the condition. No work is necessary at this time.,10/18/2023 09:54:49 AM,18 BROOKLYN,46.0,Precinct 63,3086440046.0,BROOKLYN,"1,008,289","161,352",PHONE,Unspecified,BROOKLYN,,,,,,,,40.60951772984,-73.91342199012,POINT (-73.913421990118 40.609517729839)
58023477,2023-06-27 10:02:50,12/02/2023 08:29:09 AM,DPR,Department of Parks and Recreation,Overgrown Tree/Branches,Dead Branches in Tree,,Street,11234,2274 HENDRICKSON STREET,HENDRICKSON STREET,AVENUE U,AVENUE V,AVENUE U,AVENUE V,ADDRESS,BROOKLYN,HENDRICKSON STREET,,Closed,,"NYC Parks created a work order for the tree condition.  Please note that addressing this work can take up to a year or more depending on the higher priority work identified during this period and resources available to address this work.    NYC Parks work priority categories range from Category A through D, with A being the most critical and time-sensitive. We will complete all work in Category A first and address work in lower priority categories in accordance with available resources. For more information about the Tree Risk Management Program, visit the NYC Urban Forest page on the NYC Parks website at nyc.gov/parks/trees.   Alternatively, you may choose complete the work yourself by hiring an independent contractor. The contractor must complete a Tree Work Permit application on the NYC Parks website at nyc.gov/parks/trees.",12/02/2023 08:29:16 AM,18 BROOKLYN,46.0,Precinct 63,3085587501.0,BROOKLYN,"1,005,866","160,846",ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60813510611,-73.92215019574,POINT (-73.922150195739 40.608135106113)
